121	3
153.3905	97.2370	51.3546	-42201683186052843888412332559599403008.0000
152.7928	97.9542	51.7131	-42201683186052843888412332559599403008.0000
152.1952	98.6713	52.0717	-42201683186052843888412332559599403008.0000
151.5976	99.3884	52.4303	-42201683186052843888412332559599403008.0000
151.0000	100.1056	52.7889	-42201683186052843888412332559599403008.0000
150.4024	100.8227	53.1474	-42201683186052843888412332559599403008.0000
149.8048	101.5398	53.5060	-42201683186052843888412332559599403008.0000
149.2072	102.2570	53.8646	-42201683186052843888412332559599403008.0000
148.6095	102.9741	54.2231	-42201683186052843888412332559599403008.0000
148.0119	103.6913	54.5817	-42201683186052843888412332559599403008.0000
153.9881	96.0727	51.8904	-42201683186052843888412332559599403008.0000
153.3905	96.7898	52.2490	-42201683186052843888412332559599403008.0000
152.7928	97.5069	52.6076	-42201683186052843888412332559599403008.0000
152.1952	98.2241	52.9661	-42201683186052843888412332559599403008.0000
151.5976	98.9412	53.3247	-42201683186052843888412332559599403008.0000
151.0000	99.6584	53.6833	-42201683186052843888412332559599403008.0000
150.4024	100.3755	54.0419	-42201683186052843888412332559599403008.0000
149.8048	101.0926	54.4004	-42201683186052843888412332559599403008.0000
149.2072	101.8098	54.7590	-42201683186052843888412332559599403008.0000
148.6095	102.5269	55.1176	-42201683186052843888412332559599403008.0000
148.0119	103.2440	55.4761	-42201683186052843888412332559599403008.0000
153.9881	95.6255	52.7849	-42201683186052843888412332559599403008.0000
153.3905	96.3426	53.1434	-42201683186052843888412332559599403008.0000
152.7928	97.0597	53.5020	-42201683186052843888412332559599403008.0000
152.1952	97.7769	53.8606	-42201683186052843888412332559599403008.0000
151.5976	98.4940	54.2191	-42201683186052843888412332559599403008.0000
151.0000	99.2111	54.5777	-42201683186052843888412332559599403008.0000
150.4024	99.9283	54.9363	-42201683186052843888412332559599403008.0000
149.8048	100.6454	55.2948	-42201683186052843888412332559599403008.0000
149.2072	101.3626	55.6534	-42201683186052843888412332559599403008.0000
148.6095	102.0797	56.0120	-42201683186052843888412332559599403008.0000
148.0119	102.7968	56.3706	-42201683186052843888412332559599403008.0000
153.9881	95.1782	53.6793	-42201683186052843888412332559599403008.0000
153.3905	95.8954	54.0379	-42201683186052843888412332559599403008.0000
152.7928	96.6125	54.3964	-42201683186052843888412332559599403008.0000
152.1952	97.3297	54.7550	-42201683186052843888412332559599403008.0000
151.5976	98.0468	55.1136	-42201683186052843888412332559599403008.0000
151.0000	98.7639	55.4721	-42201683186052843888412332559599403008.0000
150.4024	99.4811	55.8307	-42201683186052843888412332559599403008.0000
149.8048	100.1982	56.1893	-42201683186052843888412332559599403008.0000
149.2072	100.9153	56.5478	-42201683186052843888412332559599403008.0000
148.6095	101.6325	56.9064	-42201683186052843888412332559599403008.0000
148.0119	102.3496	57.2650	-42201683186052843888412332559599403008.0000
