613	3
0.0000	-14.0000	200.0000	inf
-5.0000	-13.0000	200.0000	inf
-4.0000	-13.0000	200.0000	inf
-3.0000	-13.0000	200.0000	inf
-2.0000	-13.0000	200.0000	inf
-1.0000	-13.0000	200.0000	inf
0.0000	-13.0000	200.0000	inf
1.0000	-13.0000	200.0000	inf
2.0000	-13.0000	200.0000	inf
3.0000	-13.0000	200.0000	inf
4.0000	-13.0000	200.0000	inf
5.0000	-13.0000	200.0000	inf
-7.0000	-12.0000	200.0000	inf
-6.0000	-12.0000	200.0000	inf
-5.0000	-12.0000	200.0000	inf
-4.0000	-12.0000	200.0000	inf
-3.0000	-12.0000	200.0000	inf
-2.0000	-12.0000	200.0000	inf
-1.0000	-12.0000	200.0000	inf
0.0000	-12.0000	200.0000	inf
1.0000	-12.0000	200.0000	inf
2.0000	-12.0000	200.0000	inf
3.0000	-12.0000	200.0000	inf
4.0000	-12.0000	200.0000	inf
5.0000	-12.0000	200.0000	inf
6.0000	-12.0000	200.0000	inf
7.0000	-12.0000	200.0000	inf
-8.0000	-11.0000	200.0000	inf
-7.0000	-11.0000	200.0000	inf
-6.0000	-11.0000	200.0000	inf
-5.0000	-11.0000	200.0000	inf
-4.0000	-11.0000	200.0000	inf
-3.0000	-11.0000	200.0000	inf
-2.0000	-11.0000	200.0000	inf
-1.0000	-11.0000	200.0000	inf
0.0000	-11.0000	200.0000	inf
1.0000	-11.0000	200.0000	inf
2.0000	-11.0000	200.0000	inf
3.0000	-11.0000	200.0000	inf
4.0000	-11.0000	200.0000	inf
5.0000	-11.0000	200.0000	inf
6.0000	-11.0000	200.0000	inf
7.0000	-11.0000	200.0000	inf
8.0000	-11.0000	200.0000	inf
-9.0000	-10.0000	200.0000	inf
-8.0000	-10.0000	200.0000	inf
-7.0000	-10.0000	200.0000	inf
-6.0000	-10.0000	200.0000	inf
-5.0000	-10.0000	200.0000	inf
-4.0000	-10.0000	200.0000	inf
-3.0000	-10.0000	200.0000	inf
-2.0000	-10.0000	200.0000	inf
-1.0000	-10.0000	200.0000	inf
0.0000	-10.0000	200.0000	inf
1.0000	-10.0000	200.0000	inf
2.0000	-10.0000	200.0000	inf
3.0000	-10.0000	200.0000	inf
4.0000	-10.0000	200.0000	inf
5.0000	-10.0000	200.0000	inf
6.0000	-10.0000	200.0000	inf
7.0000	-10.0000	200.0000	inf
8.0000	-10.0000	200.0000	inf
9.0000	-10.0000	200.0000	inf
-10.0000	-9.0000	200.0000	inf
-9.0000	-9.0000	200.0000	inf
-8.0000	-9.0000	200.0000	inf
-7.0000	-9.0000	200.0000	inf
-6.0000	-9.0000	200.0000	inf
-5.0000	-9.0000	200.0000	inf
-4.0000	-9.0000	200.0000	inf
-3.0000	-9.0000	200.0000	inf
-2.0000	-9.0000	200.0000	inf
-1.0000	-9.0000	200.0000	inf
0.0000	-9.0000	200.0000	inf
1.0000	-9.0000	200.0000	inf
2.0000	-9.0000	200.0000	inf
3.0000	-9.0000	200.0000	inf
4.0000	-9.0000	200.0000	inf
5.0000	-9.0000	200.0000	inf
6.0000	-9.0000	200.0000	inf
7.0000	-9.0000	200.0000	inf
8.0000	-9.0000	200.0000	inf
9.0000	-9.0000	200.0000	inf
10.0000	-9.0000	200.0000	inf
-11.0000	-8.0000	200.0000	inf
-10.0000	-8.0000	200.0000	inf
-9.0000	-8.0000	200.0000	inf
-8.0000	-8.0000	200.0000	inf
-7.0000	-8.0000	200.0000	inf
-6.0000	-8.0000	200.0000	inf
-5.0000	-8.0000	200.0000	inf
-4.0000	-8.0000	200.0000	inf
-3.0000	-8.0000	200.0000	inf
-2.0000	-8.0000	200.0000	inf
-1.0000	-8.0000	200.0000	inf
0.0000	-8.0000	200.0000	inf
1.0000	-8.0000	200.0000	inf
2.0000	-8.0000	200.0000	inf
3.0000	-8.0000	200.0000	inf
4.0000	-8.0000	200.0000	inf
5.0000	-8.0000	200.0000	inf
6.0000	-8.0000	200.0000	inf
7.0000	-8.0000	200.0000	inf
8.0000	-8.0000	200.0000	inf
9.0000	-8.0000	200.0000	inf
10.0000	-8.0000	200.0000	inf
11.0000	-8.0000	200.0000	inf
-12.0000	-7.0000	200.0000	inf
-11.0000	-7.0000	200.0000	inf
-10.0000	-7.0000	200.0000	inf
-9.0000	-7.0000	200.0000	inf
-8.0000	-7.0000	200.0000	inf
-7.0000	-7.0000	200.0000	inf
-6.0000	-7.0000	200.0000	inf
-5.0000	-7.0000	200.0000	inf
-4.0000	-7.0000	200.0000	inf
-3.0000	-7.0000	200.0000	inf
-2.0000	-7.0000	200.0000	inf
-1.0000	-7.0000	200.0000	inf
0.0000	-7.0000	200.0000	inf
1.0000	-7.0000	200.0000	inf
2.0000	-7.0000	200.0000	inf
3.0000	-7.0000	200.0000	inf
4.0000	-7.0000	200.0000	inf
5.0000	-7.0000	200.0000	inf
6.0000	-7.0000	200.0000	inf
7.0000	-7.0000	200.0000	inf
8.0000	-7.0000	200.0000	inf
9.0000	-7.0000	200.0000	inf
10.0000	-7.0000	200.0000	inf
11.0000	-7.0000	200.0000	inf
12.0000	-7.0000	200.0000	inf
-12.0000	-6.0000	200.0000	inf
-11.0000	-6.0000	200.0000	inf
-10.0000	-6.0000	200.0000	inf
-9.0000	-6.0000	200.0000	inf
-8.0000	-6.0000	200.0000	inf
-7.0000	-6.0000	200.0000	inf
-6.0000	-6.0000	200.0000	inf
-5.0000	-6.0000	200.0000	inf
-4.0000	-6.0000	200.0000	inf
-3.0000	-6.0000	200.0000	inf
-2.0000	-6.0000	200.0000	inf
-1.0000	-6.0000	200.0000	inf
0.0000	-6.0000	200.0000	inf
1.0000	-6.0000	200.0000	inf
2.0000	-6.0000	200.0000	inf
3.0000	-6.0000	200.0000	inf
4.0000	-6.0000	200.0000	inf
5.0000	-6.0000	200.0000	inf
6.0000	-6.0000	200.0000	inf
7.0000	-6.0000	200.0000	inf
8.0000	-6.0000	200.0000	inf
9.0000	-6.0000	200.0000	inf
10.0000	-6.0000	200.0000	inf
11.0000	-6.0000	200.0000	inf
12.0000	-6.0000	200.0000	inf
-13.0000	-5.0000	200.0000	inf
-12.0000	-5.0000	200.0000	inf
-11.0000	-5.0000	200.0000	inf
-10.0000	-5.0000	200.0000	inf
-9.0000	-5.0000	200.0000	inf
-8.0000	-5.0000	200.0000	inf
-7.0000	-5.0000	200.0000	inf
-6.0000	-5.0000	200.0000	inf
-5.0000	-5.0000	200.0000	inf
-4.0000	-5.0000	200.0000	inf
-3.0000	-5.0000	200.0000	inf
-2.0000	-5.0000	200.0000	inf
-1.0000	-5.0000	200.0000	inf
0.0000	-5.0000	200.0000	inf
1.0000	-5.0000	200.0000	inf
2.0000	-5.0000	200.0000	inf
3.0000	-5.0000	200.0000	inf
4.0000	-5.0000	200.0000	inf
5.0000	-5.0000	200.0000	inf
6.0000	-5.0000	200.0000	inf
7.0000	-5.0000	200.0000	inf
8.0000	-5.0000	200.0000	inf
9.0000	-5.0000	200.0000	inf
10.0000	-5.0000	200.0000	inf
11.0000	-5.0000	200.0000	inf
12.0000	-5.0000	200.0000	inf
13.0000	-5.0000	200.0000	inf
-13.0000	-4.0000	200.0000	inf
-12.0000	-4.0000	200.0000	inf
-11.0000	-4.0000	200.0000	inf
-10.0000	-4.0000	200.0000	inf
-9.0000	-4.0000	200.0000	inf
-8.0000	-4.0000	200.0000	inf
-7.0000	-4.0000	200.0000	inf
-6.0000	-4.0000	200.0000	inf
-5.0000	-4.0000	200.0000	inf
-4.0000	-4.0000	200.0000	inf
-3.0000	-4.0000	200.0000	inf
-2.0000	-4.0000	200.0000	inf
-1.0000	-4.0000	200.0000	inf
0.0000	-4.0000	200.0000	inf
1.0000	-4.0000	200.0000	inf
2.0000	-4.0000	200.0000	inf
3.0000	-4.0000	200.0000	inf
4.0000	-4.0000	200.0000	inf
